Year,State,CoC Number,CoC Name,Measures,Count
1/1/2012,IL,IL-503,Champaign/Urbana/Rantoul/Champaign County CoC,Total Homeless,209
1/1/2012,IL,IL-504,Madison County CoC,Total Homeless,196
1/1/2012,IL,IL-506,Joliet/Bolingbrook/Will County CoC,Total Homeless,291
1/1/2012,IL,IL-507,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford CoC",Total Homeless,376
1/1/2012,IL,IL-508,East Saint Louis/Belleville/Saint Clair County CoC,Total Homeless,451
1/1/2012,IL,IL-509,Dekalb City & County CoC,Total Homeless,125
1/1/2012,IL,IL-510,Chicago CoC,Total Homeless,"6,710"
1/1/2012,IL,IL-511,Cook County CoC,Total Homeless,"1,242"
1/1/2012,IL,IL-512,Bloomington/Central Illinois CoC,Total Homeless,668
1/1/2012,IL,IL-513,Springfield/Sangamon County CoC,Total Homeless,251
1/1/2012,IL,IL-514,DuPage County CoC,Total Homeless,641
1/1/2012,IL,IL-515,South Central Illinois CoC,Total Homeless,124
1/1/2012,IL,IL-516,Decatur/Macon County CoC,Total Homeless,210
1/1/2012,IL,IL-517,Aurora/Elgin/Kane County CoC,Total Homeless,431
1/1/2012,IL,IL-518,Rock Island/Moline/Northwestern Illinois CoC,Total Homeless,263
1/1/2012,IL,IL-519,West Central Illinois CoC,Total Homeless,172
1/1/2012,IL,IL-520,Southern Illinois CoC,Total Homeless,411
1/1/2012,IN,IN-500,South Bend/Mishawaka/St. Joseph County CoC,Total Homeless,653
1/1/2012,IN,IN-502,Indiana Balance of State CoC,Total Homeless,"3,959"
1/1/2012,IN,IN-503,Indianapolis CoC,Total Homeless,"1,647"
1/1/2012,KS,KS-502,Wichita/Sedgwick County CoC,Total Homeless,550
1/1/2012,KS,KS-503,Topeka/Shawnee County CoC,Total Homeless,577
1/1/2012,KS,KS-505,Overland Park/Shawnee/Johnson County CoC,Total Homeless,288
1/1/2012,KS,KS-507,Kansas Balance of State CoC,Total Homeless,"1,043"
1/1/2012,KY,KY-500,Kentucky Balance of State CoC,Total Homeless,"2,328"
1/1/2012,KY,KY-501,Louisville/Jefferson County CoC,Total Homeless,"1,532"
1/1/2012,KY,KY-502,Lexington/Fayette County CoC,Total Homeless,"1,370"
1/1/2012,LA,LA-500,Lafayette/Acadiana CoC,Total Homeless,518
1/1/2012,LA,LA-502,Shreveport/Bossier/Northwest CoC,Total Homeless,804
1/1/2012,LA,LA-503,New Orleans/Jefferson Parish CoC,Total Homeless,"4,903"
1/1/2012,LA,LA-504,Baton Rouge CoC,Total Homeless,741
1/1/2012,LA,LA-505,Monroe/Northeast Louisiana CoC,Total Homeless,257
1/1/2012,LA,LA-506,Slidell/Southeast Louisiana CoC,Total Homeless,276
1/1/2012,LA,LA-507,Alexandria/Central Louisiana CoC,Total Homeless,188
1/1/2012,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Total Homeless,7
1/1/2012,LA,LA-509,Louisiana Balance of State,Total Homeless,78
1/1/2012,MA,MA-500,Boston CoC,Total Homeless,"5,607"
1/1/2012,MA,MA-502,Lynn CoC,Total Homeless,414
1/1/2012,MA,MA-503,Cape Cod/Islands CoC,Total Homeless,364
1/1/2012,MA,MA-504,Springfield CoC,Total Homeless,"2,444"
1/1/2012,MA,MA-505,New Bedford CoC,Total Homeless,374
1/1/2012,MA,MA-506,Worcester City & County CoC,Total Homeless,"1,572"
1/1/2012,MA,MA-507,Pittsfield/Berkshire County CoC,Total Homeless,717
1/1/2012,MA,MA-508,Lowell CoC,Total Homeless,534
1/1/2012,MA,MA-509,Cambridge CoC,Total Homeless,485
1/1/2012,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Total Homeless,993
1/1/2012,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Total Homeless,"1,424"
1/1/2012,MA,MA-515,Fall River CoC,Total Homeless,307
1/1/2012,MA,MA-516,Massachusetts Balance of State,Total Homeless,"1,739"
1/1/2012,MA,MA-517,Somerville CoC,Total Homeless,145
1/1/2012,MA,MA-518,Brookline/Newton CoC,Total Homeless,133
1/1/2012,MA,MA-519,Attleboro/Taunton/Bristol County CoC,Total Homeless,249
1/1/2012,MD,MD-500,Cumberland/Allegany County CoC,Total Homeless,110
1/1/2012,MD,MD-501,Baltimore City CoC,Total Homeless,"3,854"
1/1/2012,MD,MD-502,Harford County CoC,Total Homeless,189
1/1/2012,MD,MD-503,Annapolis/Anne Arundel County CoC,Total Homeless,373
1/1/2012,MD,MD-504,Howard County CoC,Total Homeless,230
1/1/2012,MD,MD-505,Baltimore County CoC,Total Homeless,800
1/1/2012,MD,MD-506,Carroll County CoC,Total Homeless,167
1/1/2012,MD,MD-507,Cecil County CoC,Total Homeless,187
1/1/2012,MD,MD-508,"Charles, Calvert, St.Mary's Counties CoC",Total Homeless,"1,156"
1/1/2012,MD,MD-509,Frederick City & County CoC,Total Homeless,285
1/1/2012,MD,MD-510,Garrett County CoC,Total Homeless,18
1/1/2012,MD,MD-511,Mid-Shore Regional CoC,Total Homeless,80
1/1/2012,MD,MD-512,Hagerstown/Washington County CoC,Total Homeless,161
1/1/2012,MD,MD-513,Wicomico/Somerset/Worcester County CoC,Total Homeless,221
1/1/2012,MD,MD-600,Prince George`s County/Maryland CoC,Total Homeless,641
1/1/2012,MD,MD-601,Montgomery County CoC,Total Homeless,982
1/1/2012,ME,ME-500,Maine Balance of State CoC,Total Homeless,"1,762"
1/1/2012,ME,ME-502,Portland CoC,Total Homeless,631
1/1/2012,MI,MI-500,Michigan Balance of State CoC,Total Homeless,"2,255"
1/1/2012,MI,MI-501,Detroit CoC,Total Homeless,"3,115"
1/1/2012,MI,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,Total Homeless,476
1/1/2012,MI,MI-503,St. Clair Shores/Warren/Macomb County CoC,Total Homeless,607
1/1/2012,MI,MI-504,Pontiac/Royal Oak/Oakland County CoC,Total Homeless,743
1/1/2012,MI,MI-505,Flint/Genesee County CoC,Total Homeless,435
1/1/2012,MI,MI-506,Grand Rapids/Wyoming/Kent County CoC,Total Homeless,712
1/1/2012,MI,MI-507,Portage/Kalamazoo City & County CoC,Total Homeless,729
1/1/2012,MI,MI-508,Lansing/East Lansing/Ingham County CoC,Total Homeless,470
1/1/2012,MI,MI-509,Ann Arbor/Washtenaw County CoC,Total Homeless,381
1/1/2012,MI,MI-510,Saginaw City & County CoC,Total Homeless,402
1/1/2012,MI,MI-511,Lenawee County CoC,Total Homeless,118
1/1/2012,MI,MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",Total Homeless,316
1/1/2012,MI,MI-513,"Marquette, Alger Counties CoC",Total Homeless,80
1/1/2012,MI,MI-514,Battle Creek/Calhoun County CoC,Total Homeless,216
1/1/2012,MI,MI-515,Monroe City & County CoC,Total Homeless,113
1/1/2012,MI,MI-516,Norton Shores/Muskegon City & County CoC,Total Homeless,457
1/1/2012,MI,MI-517,Jackson City & County CoC,Total Homeless,256
1/1/2012,MI,MI-518,Livingston County CoC,Total Homeless,150
1/1/2012,MI,MI-519,Holland/Ottawa County CoC,Total Homeless,322
1/1/2012,MI,MI-523,Eaton County CoC,Total Homeless,239
1/1/2012,MN,MN-500,Minneapolis/Hennepin County CoC,Total Homeless,"3,285"
1/1/2012,MN,MN-501,Saint Paul/Ramsey County CoC,Total Homeless,"1,218"
1/1/2012,MN,MN-502,Rochester/Southeast Minnesota CoC,Total Homeless,379
1/1/2012,MN,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,853
1/1/2012,MN,MN-504,Northeast Minnesota CoC,Total Homeless,178
1/1/2012,MN,MN-505,St. Cloud/Central Minnesota CoC,Total Homeless,547
1/1/2012,MN,MN-506,Northwest Minnesota CoC,Total Homeless,301
1/1/2012,MN,MN-508,Moorhead/West Central Minnesota CoC,Total Homeless,254
1/1/2012,MN,MN-509,Duluth/St.Louis County CoC,Total Homeless,568
1/1/2012,MN,MN-511,Southwest Minnesota CoC,Total Homeless,161
1/1/2012,MO,MO-500,St. Louis County CoC,Total Homeless,543
1/1/2012,MO,MO-501,St.Louis City CoC,Total Homeless,"1,506"
1/1/2012,MO,MO-503,"St. Charles, Lincoln, Warren Counties CoC",Total Homeless,"1,023"
1/1/2012,MO,MO-600,"Springfield/Greene, Christian, Webster Counties CoC",Total Homeless,662
1/1/2012,MO,MO-602,"Joplin/Jasper, Newton Counties CoC",Total Homeless,"1,724"
1/1/2012,MO,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Total Homeless,186
1/1/2012,MO,MO-604a,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"2,705"
1/1/2012,MO,MO-606,Missouri Balance of State CoC,Total Homeless,"2,114"
1/1/2012,MS,MS-500,"Jackson/Rankin, Madison Counties CoC",Total Homeless,"1,037"
1/1/2012,MS,MS-501,Mississippi Balance of State CoC,Total Homeless,"1,018"
1/1/2012,MS,MS-503,Gulf Port/Gulf Coast Regional CoC,Total Homeless,358
1/1/2012,MT,MT-500,Montana Statewide CoC,Total Homeless,"1,833"
1/1/2012,NC,NC-500,Winston Salem/Forsyth County CoC,Total Homeless,556
1/1/2012,NC,NC-501,Asheville/Buncombe County CoC,Total Homeless,560
1/1/2012,NC,NC-502,Durham City & County CoC,Total Homeless,698
1/1/2012,NC,NC-503,North Carolina Balance of State CoC,Total Homeless,"2,922"
1/1/2012,NC,NC-504,Greensboro/High Point CoC,Total Homeless,990
1/1/2012,NC,NC-505,Charlotte/Mecklenberg CoC,Total Homeless,"2,567"
1/1/2012,NC,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",Total Homeless,469
1/1/2012,NC,NC-507,Raleigh/Wake County CoC,Total Homeless,"1,116"
1/1/2012,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",Total Homeless,611
1/1/2012,NC,NC-511,Fayetteville/Cumberland County CoC,Total Homeless,"1,606"
1/1/2012,NC,NC-513,Chapel Hill/Orange County CoC,Total Homeless,110
1/1/2012,NC,NC-516,Northwest North Carolina CoC,Total Homeless,"1,319"
1/1/2012,ND,ND-500,North Dakota Statewide CoC,Total Homeless,688
1/1/2012,NE,NE-500,Nebraska Balance of State CoC,Total Homeless,"1,278"
1/1/2012,NE,NE-501,Omaha/Council Bluffs CoC,Total Homeless,"1,530"
1/1/2012,NE,NE-502,Lincoln CoC,Total Homeless,981
1/1/2012,NH,NH-500,New Hampshire Balance of State CoC,Total Homeless,761
1/1/2012,NH,NH-501,Manchester CoC,Total Homeless,399
1/1/2012,NH,NH-502,Nashua/Hillsborough County CoC,Total Homeless,336
1/1/2012,NJ,NJ-500,Atlantic City & County CoC,Total Homeless,631
1/1/2012,NJ,NJ-501,Bergen County CoC,Total Homeless,454
1/1/2012,NJ,NJ-502,Burlington County CoC,Total Homeless,823
1/1/2012,NJ,NJ-503,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties CoC",Total Homeless,"1,215"
1/1/2012,NJ,NJ-504,Newark/Essex County CoC,Total Homeless,"1,504"
1/1/2012,NJ,NJ-506,Jersey City/Bayonne/Hudson County CoC,Total Homeless,"2,087"
1/1/2012,NJ,NJ-507,New Brunswick/Middlesex County CoC,Total Homeless,"1,145"
1/1/2012,NJ,NJ-508,Monmouth County CoC,Total Homeless,650
1/1/2012,NJ,NJ-509,Morris County CoC,Total Homeless,281
1/1/2012,NJ,NJ-510,Lakewood Township/Ocean County CoC,Total Homeless,649
1/1/2012,NJ,NJ-511,Paterson/Passaic County CoC,Total Homeless,518
1/1/2012,NJ,NJ-512,Salem County CoC,Total Homeless,78
1/1/2012,NJ,NJ-513,Somerset County CoC,Total Homeless,295
1/1/2012,NJ,NJ-514,Trenton/Mercer County CoC,Total Homeless,"1,009"
1/1/2012,NJ,NJ-515,Elizabeth/Union County CoC,Total Homeless,"1,456"
1/1/2012,NJ,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",Total Homeless,230
1/1/2012,NM,NM-500,Albuquerque CoC,Total Homeless,"1,431"
1/1/2012,NM,NM-501,New Mexico Balance of State CoC,Total Homeless,"1,814"
1/1/2012,NV,NV-500,Las Vegas/Clark County CoC,Total Homeless,"7,323"
1/1/2012,NV,NV-501,Reno/Sparks/Washoe County CoC,Total Homeless,869
1/1/2012,NV,NV-502,Nevada Balance of State CoC,Total Homeless,305
1/1/2012,NY,NY-500,Rochester/Irondequoit/Greece/Monroe County CoC,Total Homeless,699
1/1/2012,NY,NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",Total Homeless,305
1/1/2012,NY,NY-503,Albany City & County CoC,Total Homeless,590
1/1/2012,NY,NY-504,Cattaragus County CoC,Total Homeless,38
1/1/2012,NY,NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Total Homeless,882
1/1/2012,NY,NY-506,"Fulton, Montgomery, Schoharie Counties CoC",Total Homeless,72
1/1/2012,NY,NY-507,Schenectady City & County CoC,Total Homeless,287
1/1/2012,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Total Homeless,"1,183"
1/1/2012,NY,NY-510,Ithaca/Tompkins County CoC,Total Homeless,68
1/1/2012,NY,NY-511,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,292
1/1/2012,NY,NY-512,Troy/Rensselaer County CoC,Total Homeless,225
1/1/2012,NY,NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",Total Homeless,121
1/1/2012,NY,NY-514,Jamestown/Dunkirk/Chautauqua County CoC,Total Homeless,33
1/1/2012,NY,NY-516,Clinton County CoC,Total Homeless,236
1/1/2012,NY,NY-518,"Utica/Rome/Oneida, Madison Counties CoC",Total Homeless,176
1/1/2012,NY,NY-519,Columbia/Greene County CoC,Total Homeless,132
1/1/2012,NY,NY-520,Franklin County CoC,Total Homeless,14
1/1/2012,NY,NY-522,Jefferson/Lewis/St. Lawrence Counties CoC,Total Homeless,95
1/1/2012,NY,NY-523,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",Total Homeless,299
1/1/2012,NY,NY-600,New York City CoC,Total Homeless,"56,672"
1/1/2012,NY,NY-601,Poughkeepsie/Dutchess County CoC,Total Homeless,453
1/1/2012,NY,NY-602,Newburgh/Middletown/Orange County CoC,Total Homeless,502
1/1/2012,NY,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC",Total Homeless,"3,359"
1/1/2012,NY,NY-604,Yonkers/Mount Vernon/New Rochelle/Westchester CoC,Total Homeless,"1,741"
1/1/2012,NY,NY-606,Rockland County CoC,Total Homeless,107
1/1/2012,NY,NY-607,Sullivan County CoC,Total Homeless,630
1/1/2012,NY,NY-608,Kingston/Ulster County CoC,Total Homeless,355
1/1/2012,OH,OH-500,Cincinnati/Hamilton County CoC,Total Homeless,"1,654"
1/1/2012,OH,OH-501,Toledo/Lucas County CoC,Total Homeless,977
1/1/2012,OH,OH-502,Cleveland/Cuyahoga County CoC,Total Homeless,"2,191"
1/1/2012,OH,OH-503,Columbus/Franklin County CoC,Total Homeless,"1,434"
1/1/2012,OH,OH-504,Youngstown/Mahoning County CoC,Total Homeless,224
1/1/2012,OH,OH-505,Dayton/Kettering/Montgomery County CoC,Total Homeless,"1,081"
1/1/2012,OH,OH-506,Akron/Barberton/Summit County CoC,Total Homeless,813
1/1/2012,OH,OH-507,Ohio Balance of State CoC,Total Homeless,"5,121"
1/1/2012,OH,OH-508,Canton/Massillon/Alliance/Stark County CoC,Total Homeless,482
1/1/2012,OK,OK-500,North Central Oklahoma CoC,Total Homeless,204
1/1/2012,OK,OK-501,Tulsa City & County/Broken Arrow CoC,Total Homeless,"1,021"
1/1/2012,OK,OK-502,Oklahoma City CoC,Total Homeless,"1,303"
1/1/2012,OK,OK-503,Oklahoma Balance of State CoC,Total Homeless,571
1/1/2012,OK,OK-504,Norman/Cleveland County CoC,Total Homeless,616
1/1/2012,OK,OK-505,Northeast Oklahoma CoC,Total Homeless,342
1/1/2012,OK,OK-506,Southwest Oklahoma Regional CoC,Total Homeless,396
1/1/2012,OK,OK-507,Southeastern Oklahoma Regional CoC,Total Homeless,579
1/1/2012,OR,OR-500,Eugene/Springfield/Lane County CoC,Total Homeless,"2,057"
1/1/2012,OR,OR-501,Portland-Gresham-Multnomah County CoC,Total Homeless,"4,423"
1/1/2012,OR,OR-502,Medford/Ashland/Jackson County CoC,Total Homeless,691
1/1/2012,OR,OR-503,Central Oregon CoC,Total Homeless,808
1/1/2012,OR,OR-505,Oregon Balance of State CoC,Total Homeless,"6,105"
1/1/2012,OR,OR-506,Hillsboro/Beaverton/Washington County CoC,Total Homeless,751
1/1/2012,OR,OR-507,Clackamas County CoC,Total Homeless,993
1/1/2012,PA,PA-500,Philadelphia CoC,Total Homeless,"5,780"
1/1/2012,PA,PA-501,Harrisburg/Dauphin County CoC,Total Homeless,386
1/1/2012,PA,PA-502,Upper Darby/Chester/Haverford/Delaware County CoC,Total Homeless,604
1/1/2012,PA,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,Total Homeless,178
1/1/2012,PA,PA-504,Lower Marion/Norristown/Abington/Montgomery County CoC,Total Homeless,419
1/1/2012,PA,PA-505,Chester County CoC,Total Homeless,691
1/1/2012,PA,PA-506,Reading/Berks County CoC,Total Homeless,340
1/1/2012,PA,PA-508,Scranton/Lackawanna County CoC,Total Homeless,260
1/1/2012,PA,PA-509,Eastern Pennsylvania CoC,Total Homeless,"1,752"
1/1/2012,PA,PA-510,Lancaster City & County CoC,Total Homeless,562
1/1/2012,PA,PA-511,Bristol/Bensalem/Bucks County CoC,Total Homeless,458
1/1/2012,PA,PA-512,York City & County CoC,Total Homeless,284
1/1/2012,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Total Homeless,"1,376"
1/1/2012,PA,PA-601,Western Pennsylvania CoC,Total Homeless,"1,097"
1/1/2012,PA,PA-603,Beaver County CoC,Total Homeless,110
1/1/2012,PA,PA-605,Erie City & County CoC,Total Homeless,439
1/1/2012,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Total Homeless,"1,685"
1/1/2012,PR,PR-503,South/Southeast Puerto Rico CoC,Total Homeless,"1,527"
1/1/2012,RI,RI-500,Rhode Island Statewide CoC,Total Homeless,"1,277"
1/1/2012,SC,SC-500,Charleston/Low Country CoC,Total Homeless,483
1/1/2012,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Total Homeless,"1,324"
1/1/2012,SC,SC-502,Columbia/Midlands CoC,Total Homeless,"1,648"
1/1/2012,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Total Homeless,"1,460"
1/1/2012,SD,SD-500,South Dakota Statewide CoC,Total Homeless,859
1/1/2012,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Total Homeless,548
1/1/2012,TN,TN-501,Memphis/Shelby County CoC,Total Homeless,"2,076"
1/1/2012,TN,TN-502,Knoxville/Knox County CoC,Total Homeless,854
1/1/2012,TN,TN-503,Central Tennessee CoC,Total Homeless,245
1/1/2012,TN,TN-504,Nashville/Davidson County CoC,Total Homeless,"1,934"
1/1/2012,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Total Homeless,658
1/1/2012,TN,TN-507,Jackson/West Tennessee CoC,Total Homeless,"1,692"
1/1/2012,TN,TN-509,Appalachian Regional CoC,Total Homeless,424
1/1/2012,TN,TN-510,Murfreesboro/Rutherford County CoC,Total Homeless,218
1/1/2012,TN,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Total Homeless,777
1/1/2012,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"3,670"
1/1/2012,TX,TX-503,Austin/Travis County CoC,Total Homeless,"2,244"
1/1/2012,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,447"
1/1/2012,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"2,123"
1/1/2012,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,236"
1/1/2012,TX,TX-604,Waco/McLennan County CoC,Total Homeless,319
1/1/2012,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"12,764"
1/1/2012,TX,TX-611,Amarillo CoC,Total Homeless,528
1/1/2012,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,226
1/1/2012,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"7,187"
1/1/2012,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,308
1/1/2012,UT,UT-500,Salt Lake City & County CoC,Total Homeless,"2,463"
1/1/2012,UT,UT-503,Utah Balance of State CoC,Total Homeless,879
1/1/2012,UT,UT-504,Provo/Mountainland CoC,Total Homeless,185
1/1/2012,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Total Homeless,933
1/1/2012,VA,VA-501,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC",Total Homeless,652
1/1/2012,VA,VA-502,Roanoke City & County/Salem CoC,Total Homeless,561
1/1/2012,VA,VA-503,Virginia Beach CoC,Total Homeless,440
1/1/2012,VA,VA-504,Charlottesville CoC,Total Homeless,191
1/1/2012,VA,VA-505,Newport News/Hampton/Virginia Peninsula CoC,Total Homeless,681
1/1/2012,VA,VA-507,Portsmouth CoC,Total Homeless,332
1/1/2012,VA,VA-508,Lynchburg CoC,Total Homeless,214
1/1/2012,VA,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Total Homeless,313
1/1/2012,VA,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Total Homeless,193
1/1/2012,VA,VA-521,Virginia Balance of State (BoS) CoC,Total Homeless,957
1/1/2012,VA,VA-600,Arlington County CoC,Total Homeless,451
1/1/2012,VA,VA-601,Fairfax County CoC,Total Homeless,"1,534"
1/1/2012,VA,VA-602,Loudoun County CoC,Total Homeless,168
1/1/2012,VA,VA-603,City of Alexandria CoC,Total Homeless,352
1/1/2012,VA,VA-604,Prince William County CoC,Total Homeless,452
1/1/2012,VI,VI-500,Virgin Islands CoC,Total Homeless,484
1/1/2012,VT,VT-500,Vermont Balance of State CoC,Total Homeless,776
1/1/2012,VT,VT-501,Burlington/Chittenden County CoC,Total Homeless,384
1/1/2012,WA,WA-500,Seattle/King County CoC,Total Homeless,"8,899"
1/1/2012,WA,WA-501,Washington Balance of State CoC,Total Homeless,"4,819"
1/1/2012,WA,WA-502,Spokane City & County CoC,Total Homeless,"1,185"
1/1/2012,WA,WA-503,Tacoma/Lakewood/Pierce County CoC,Total Homeless,"1,997"
1/1/2012,WA,WA-504,Everett/Snohomish County CoC,Total Homeless,"2,061"
1/1/2012,WA,WA-507,Yakima City & County CoC,Total Homeless,523
1/1/2012,WA,WA-508,Vancouver/Clark County CoC,Total Homeless,"1,020"
1/1/2012,WI,WI-500,Wisconsin Balance of State CoC,Total Homeless,"3,618"
1/1/2012,WI,WI-501,Milwaukee City & County CoC,Total Homeless,"1,432"
1/1/2012,WI,WI-502,Racine City & County CoC,Total Homeless,241
1/1/2012,WI,WI-503,Madison/Dane County CoC,Total Homeless,736
1/1/2012,WV,WV-500,Wheeling/Weirton Area CoC,Total Homeless,116
1/1/2012,WV,WV-501,"Huntington/Cabell, Wayne Counties CoC",Total Homeless,274
1/1/2012,WV,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Total Homeless,416
1/1/2012,WV,WV-508,West Virginia Balance of State CoC,Total Homeless,"1,604"
1/1/2012,WY,WY-500,Wyoming Statewide CoC,Total Homeless,"1,813"
1/1/2013,AK,AK-500,Anchorage CoC,Total Homeless,"1,122"
1/1/2013,AK,AK-501,Alaska Balance of State CoC,Total Homeless,824
1/1/2013,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",Total Homeless,"1,469"
1/1/2013,AL,AL-501,Mobile City & County/Baldwin County CoC,Total Homeless,493
1/1/2013,AL,AL-502,Florence/Northwest Alabama CoC,Total Homeless,223
1/1/2013,AL,AL-503,Huntsville/North Alabama CoC,Total Homeless,586
1/1/2013,AL,AL-504,Montgomery City & County CoC,Total Homeless,515
1/1/2013,AL,AL-505,Gadsden/Northeast Alabama CoC,Total Homeless,399
1/1/2013,AL,AL-506,Tuscaloosa City & County CoC,Total Homeless,99
1/1/2013,AL,AL-507,Alabama Balance of State CoC,Total Homeless,905
1/1/2013,AR,AR-500,Little Rock/Central Arkansas CoC,Total Homeless,"1,066"
1/1/2013,AR,AR-501,Fayetteville/Northwest Arkansas CoC,Total Homeless,668
1/1/2013,AR,AR-503,Arkansas  Balance of State  CoC,Total Homeless,"1,678"
1/1/2013,AR,AR-504,Delta Hills CoC,Total Homeless,254
1/1/2013,AR,AR-505,Southeast Arkansas,Total Homeless,64
1/1/2013,AR,AR-512,"Boone, Baxter, Marion, Newton Counties CoC",Total Homeless,82
1/1/2013,AZ,AZ-500,Arizona Balance of State CoC,Total Homeless,"2,435"
1/1/2013,AZ,AZ-501,Tucson/Pima County CoC,Total Homeless,"2,238"
1/1/2013,AZ,AZ-502,Phoenix/Mesa/Maricopa County Regional CoC,Total Homeless,"5,889"
1/1/2013,CA,CA-500,San Jose/Santa Clara City & County CoC,Total Homeless,"7,631"
1/1/2013,CA,CA-501,San Francisco CoC,Total Homeless,"7,008"
1/1/2013,CA,CA-502,Oakland/Alameda County CoC,Total Homeless,"4,264"
1/1/2013,CA,CA-503,Sacramento City & County CoC,Total Homeless,"2,538"
1/1/2013,CA,CA-504,Santa Rosa/Petaluma/Sonoma County CoC,Total Homeless,"4,280"
1/1/2013,CA,CA-505,Richmond/Contra Costa County CoC,Total Homeless,"2,000"
1/1/2013,CA,CA-506,"Salinas/Monterey, San Benito Counties CoC",Total Homeless,"2,955"
1/1/2013,CA,CA-507,Marin County CoC,Total Homeless,676
1/1/2013,CA,CA-508,Watsonville/Santa Cruz City & County CoC,Total Homeless,"3,536"
1/1/2013,CA,CA-509,Mendocino County CoC,Total Homeless,"1,392"
1/1/2013,CA,CA-510,Turlock/Modesto/Stanislaus County CoC,Total Homeless,"1,201"
1/1/2013,CA,CA-511,Stockton/San Joaquin County CoC,Total Homeless,"1,541"
1/1/2013,CA,CA-512,Daly/San Mateo County CoC,Total Homeless,"1,995"
1/1/2013,CA,CA-513,"Visalia, Kings, Tulare Counties CoC",Total Homeless,705
1/1/2013,CA,CA-514,Fresno/Madera County CoC,Total Homeless,"3,131"
1/1/2013,CA,CA-515,"Roseville/Rocklin/Placer, Nevada Counties CoC",Total Homeless,908
1/1/2013,CA,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Total Homeless,851
1/1/2013,CA,CA-517,Napa City & County CoC,Total Homeless,245
1/1/2013,CA,CA-518,Vallejo/Solano County CoC,Total Homeless,"1,329"
1/1/2013,CA,CA-519,Chico/Paradise/Butte County CoC,Total Homeless,712
1/1/2013,CA,CA-520,Merced City & County CoC,Total Homeless,372
1/1/2013,CA,CA-521,Davis/Woodland/Yolo County CoC,Total Homeless,474
1/1/2013,CA,CA-522,Humboldt County CoC,Total Homeless,864
1/1/2013,CA,CA-523,"Colusa, Glenn, Trinity Counties CoC",Total Homeless,696
1/1/2013,CA,CA-524,Yuba City & County/Sutter County CoC,Total Homeless,"1,485"
1/1/2013,CA,CA-525,El Dorado County CoC,Total Homeless,180
1/1/2013,CA,CA-526,"Amador, Calaveras, Tuolumne and Mariposa Counties CoC",Total Homeless,376
1/1/2013,CA,CA-600,Los Angeles City & County CoC,Total Homeless,"35,524"
